wu,wr,wd,wl,au,ar,ad,al,bu,br,bd,bl,dx,dy,direction
160,320,352,192,0,0,1,0,1,0,0,0,0,16,2
224,272,288,240,0,1,0,0,1,0,0,0,-176,0,1
224,256,288,256,0,1,0,0,0,0,0,1,-160,0,1
224,240,288,272,0,1,0,0,0,0,0,1,-144,0,1
224,224,288,288,0,1,0,0,0,0,0,1,-128,0,1
224,208,288,304,0,1,0,0,0,0,0,1,-112,0,1
224,192,288,320,0,1,0,0,0,0,0,1,-96,0,1
224,176,288,336,0,1,0,0,0,0,0,1,-80,0,1
224,160,288,352,0,1,0,0,0,0,0,1,-64,0,1
224,144,288,368,0,1,0,0,0,0,0,1,-48,0,1
224,128,288,384,0,1,0,0,0,0,0,1,-32,0,1
224,112,288,400,0,1,0,0,0,0,0,1,-16,0,1
208,272,304,240,0,0,0,1,1,0,0,0,176,0,3
208,288,304,224,0,0,0,1,0,1,0,0,160,0,3
208,304,304,208,0,0,0,1,0,1,0,0,144,0,3
208,320,304,192,0,0,0,1,0,1,0,0,128,0,3
208,336,304,176,0,0,0,1,0,1,0,0,112,0,3
208,352,304,160,0,0,0,1,0,1,0,0,96,0,3
208,368,304,144,0,0,0,1,0,1,0,0,80,0,3
208,384,304,128,0,0,0,1,0,1,0,0,64,0,3
208,400,304,112,0,0,0,1,0,1,0,0,48,0,3
208,416,304,96,0,0,0,1,0,1,0,0,32,0,3
208,432,304,80,0,0,0,1,0,1,0,0,16,0,3
160,400,352,112,0,1,0,0,0,0,1,0,-112,0,1
160,384,352,128,0,1,0,0,0,0,0,1,-96,0,1
160,368,352,144,0,1,0,0,0,0,0,1,-80,0,1
160,352,352,160,0,1,0,0,0,0,0,1,-64,0,1
160,336,352,176,0,1,0,0,0,0,0,1,-48,0,1
160,320,352,192,0,1,0,0,0,0,0,1,-32,0,1
160,304,352,208,0,1,0,0,0,0,0,1,-16,0,1
176,272,336,240,0,0,1,0,1,0,0,0,0,112,2
192,272,320,240,0,0,1,0,1,0,0,0,0,96,2
208,272,304,240,0,0,1,0,1,0,0,0,0,80,2
224,272,288,240,0,0,1,0,1,0,0,0,0,64,2
240,272,272,240,0,0,1,0,1,0,0,0,0,48,2
256,272,256,240,0,0,1,0,1,0,0,0,0,32,2
272,272,240,240,0,0,1,0,1,0,0,0,0,16,2
208,352,304,160,0,0,0,1,0,0,1,0,96,0,3
208,368,304,144,0,0,0,1,0,1,0,0,80,0,3
208,384,304,128,0,0,0,1,0,1,0,0,64,0,3
208,400,304,112,0,0,0,1,0,1,0,0,48,0,3
208,416,304,96,0,0,0,1,0,1,0,0,32,0,3
208,432,304,80,0,0,0,1,0,1,0,0,16,0,3
224,464,288,48,0,0,0,1,1,0,0,0,32,0,3
224,480,288,32,0,0,0,1,0,1,0,0,16,0,3
496,224,16,288,0,1,0,0,1,0,0,0,-16,0,1
240,464,272,48,1,0,0,0,0,0,1,0,0,-96,0
224,464,288,48,1,0,0,0,0,0,1,0,0,-80,0
208,464,304,48,1,0,0,0,0,0,1,0,0,-64,0
192,464,320,48,1,0,0,0,0,0,1,0,0,-48,0
176,464,336,48,1,0,0,0,0,0,1,0,0,-32,0
160,464,352,48,1,0,0,0,0,0,1,0,0,-16,0
304,304,208,208,0,0,1,0,1,0,0,0,0,48,2
320,304,192,208,0,0,1,0,1,0,0,0,0,32,2
336,304,176,208,0,0,1,0,1,0,0,0,0,16,2
320,336,192,176,1,0,0,0,0,0,1,0,0,-32,0
304,336,208,176,1,0,0,0,0,0,1,0,0,-16,0
288,336,224,176,1,0,0,0,0,0,1,0,0,-80,0
272,336,240,176,1,0,0,0,0,0,1,0,0,-64,0
256,336,256,176,1,0,0,0,0,0,1,0,0,-48,0
240,336,272,176,1,0,0,0,0,0,1,0,0,-32,0
224,336,288,176,1,0,0,0,0,0,1,0,0,-16,0
96,224,416,288,0,1,0,0,0,0,1,0,-112,0,1
96,208,416,304,0,1,0,0,0,0,0,1,-96,0,1
96,192,416,320,0,1,0,0,0,0,0,1,-80,0,1
96,176,416,336,0,1,0,0,0,0,0,1,-64,0,1
96,160,416,352,0,1,0,0,0,0,0,1,-48,0,1
96,144,416,368,0,1,0,0,0,0,0,1,-32,0,1
96,128,416,384,0,1,0,0,0,0,0,1,-16,0,1
32,176,480,336,0,0,0,1,0,0,1,0,128,0,3
32,192,480,320,0,0,0,1,0,1,0,0,112,0,3
32,208,480,304,0,0,0,1,0,1,0,0,96,0,3
32,224,480,288,0,0,0,1,0,1,0,0,80,0,3
32,240,480,272,0,0,0,1,0,1,0,0,64,0,3
32,256,480,256,0,0,0,1,0,1,0,0,48,0,3
32,272,480,240,0,0,0,1,0,1,0,0,32,0,3
32,288,480,224,0,0,0,1,0,1,0,0,16,0,3
112,384,400,128,0,0,0,1,1,0,0,0,64,0,3
112,400,400,112,0,0,0,1,0,1,0,0,48,0,3
112,416,400,96,0,0,0,1,0,1,0,0,32,0,3
112,432,400,80,0,0,0,1,0,1,0,0,16,0,3
144,416,368,96,0,1,0,0,1,0,0,0,-112,0,1
144,400,368,112,0,1,0,0,0,0,0,1,-96,0,1
144,384,368,128,0,1,0,0,0,0,0,1,-80,0,1
144,368,368,144,0,1,0,0,0,0,0,1,-64,0,1
144,352,368,160,0,1,0,0,0,0,0,1,-48,0,1
144,336,368,176,0,1,0,0,0,0,0,1,-32,0,1
144,320,368,192,0,1,0,0,0,0,0,1,-16,0,1
96,256,416,256,0,1,0,0,0,0,1,0,-144,0,1
96,240,416,272,0,1,0,0,0,0,0,1,-128,0,1
96,224,416,288,0,1,0,0,0,0,0,1,-112,0,1
96,208,416,304,0,1,0,0,0,0,0,1,-96,0,1
96,192,416,320,0,1,0,0,0,0,0,1,-80,0,1
96,176,416,336,0,1,0,0,0,0,0,1,-64,0,1
96,160,416,352,0,1,0,0,0,0,0,1,-48,0,1
96,144,416,368,0,1,0,0,0,0,0,1,-32,0,1
96,128,416,384,0,1,0,0,0,0,0,1,-16,0,1
320,336,192,176,0,0,0,1,1,0,0,0,64,0,3
320,352,192,160,0,0,0,1,0,1,0,0,48,0,3
320,368,192,144,0,0,0,1,0,1,0,0,32,0,3
320,384,192,128,0,0,0,1,0,1,0,0,16,0,3
384,336,128,176,0,0,1,0,1,0,0,0,0,32,2
400,336,112,176,0,0,1,0,1,0,0,0,0,16,2
176,96,336,416,1,0,0,0,0,0,1,0,0,-32,0
160,96,352,416,1,0,0,0,0,0,1,0,0,-16,0
432,384,80,128,0,0,1,0,1,0,0,0,0,48,2
448,384,64,128,0,0,1,0,1,0,0,0,0,32,2
464,384,48,128,0,0,1,0,1,0,0,0,0,16,2
464,400,48,112,0,0,0,1,0,0,1,0,48,0,3
464,416,48,96,0,0,0,1,0,1,0,0,32,0,3
464,432,48,80,0,0,0,1,0,1,0,0,16,0,3
192,176,320,336,0,1,0,0,0,0,1,0,-32,0,1
192,160,320,352,0,1,0,0,0,0,0,1,-16,0,1
304,256,208,256,0,0,0,1,1,0,0,0,48,0,3
304,272,208,240,0,0,0,1,0,1,0,0,32,0,3
304,288,208,224,0,0,0,1,0,1,0,0,16,0,3
304,304,208,208,1,0,0,0,0,1,0,0,0,-208,0
288,304,224,208,1,0,0,0,0,0,1,0,0,-192,0
272,304,240,208,1,0,0,0,0,0,1,0,0,-176,0
